battery_power;clock_speed;dual_sim;int_memory;mobile_weight;n_cores;px_height;px_width;ram;talk_time;touch_screen;wifi;price_range
478;0;21;1;7;189;2;589;1637;0;1;0;1
479;0;16;1;1;139;17;178;1972;11;1;1;1
480;1;18;0;8;168;2;716;1470;0;1;0;1
481;1;8;0;2;87;7;1063;1149;8;1;0;0
482;1;5;0;3;172;18;910;1908;7;0;0;0
483;1;1;0;8;93;5;174;538;2;1;1;1
484;0;6;1;8;191;19;665;1072;9;1;0;1
485;1;27;0;2;115;14;1425;1594;7;0;0;1
486;1;7;1;4;120;15;1291;1583;5;1;0;0
487;0;11;0;6;186;6;535;897;7;0;0;0
488;1;11;0;6;130;7;1357;1826;1;1;0;1
489;0;5;1;1;187;2;651;966;12;1;0;0
490;0;18;1;6;155;10;1006;1533;8;1;0;0
491;0;27;1;7;118;18;349;1594;4;1;0;1
492;0;5;0;6;98;5;740;1908;3;0;0;0
493;0;16;0;6;143;14;1189;1545;14;0;0;1
494;0;9;0;2;197;16;299;1212;6;1;1;0
495;0;5;1;4;121;1;440;1126;2;1;1;1
496;1;9;1;9;167;9;425;761;0;1;1;0
497;1;26;0;6;168;8;35;598;8;0;0;0
498;1;15;0;7;122;4;441;520;2;1;1;1
499;1;7;0;4;122;7;968;1208;3;1;0;1
500;0;18;1;1;122;8;753;1785;11;1;0;1
501;1;5;0;3;156;1;29;1055;5;1;0;1
502;1;27;1;2;164;12;336;587;7;1;1;1
503;0;9;0;1;142;6;1062;1393;8;1;0;1
504;0;5;1;3;155;11;226;1737;8;1;1;0
505;0;5;0;2;106;17;923;1502;10;0;0;1
506;0;5;0;6;180;14;406;1249;6;0;1;1
507;1;5;1;1;95;7;781;1418;3;1;0;1
508;0;2;0;6;88;8;461;556;8;0;1;0
509;1;25;0;8;119;20;211;1797;9;0;0;0
510;0;26;0;3;140;11;17;785;6;1;0;1
511;1;24;0;9;166;2;121;630;10;1;0;1
512;0;15;1;9;88;18;491;1737;11;1;1;0
513;1;23;0;7;103;1;93;518;5;1;0;1
514;0;1;1;4;113;19;261;684;5;1;0;0
515;0;11;1;7;154;4;236;1568;12;1;1;0
516;1;18;1;5;123;11;418;1740;0;1;1;0
517;1;16;0;1;85;9;550;890;7;1;0;0
518;0;5;0;4;191;9;396;644;6;1;1;0
519;0;13;0;7;107;0;1336;1432;4;1;0;1
520;0;14;0;4;112;1;342;778;1;1;0;0
521;1;6;1;7;118;20;263;1786;4;1;0;0
522;0;1;0;2;177;3;506;573;0;1;1;0
523;0;23;1;7;152;0;1029;1535;8;1;1;0
524;0;29;1;2;163;7;110;1454;2;1;0;0
525;0;21;1;3;173;18;224;1360;12;1;1;1
526;0;25;0;9;98;17;891;1432;1;0;1;0
527;0;5;0;2;189;1;727;1132;2;0;0;0
528;1;5;0;1;153;1;901;1027;1;1;0;0
529;0;6;0;4;103;2;1152;1245;18;1;0;0
530;1;25;1;9;134;3;1853;1971;9;1;0;0
531;0;29;0;3;116;5;185;923;2;0;1;0
532;1;5;1;7;105;9;243;1234;1;1;0;0
533;1;28;1;4;192;11;371;674;2;1;0;1
534;0;15;0;2;85;6;1315;1569;11;1;1;0
535;0;12;0;6;113;13;614;1757;8;1;0;0
536;0;3;1;5;83;15;176;641;11;1;1;0
537;0;3;1;7;166;5;417;596;5;1;1;1
538;1;5;1;1;150;14;453;664;1;1;0;1
539;1;12;1;2;89;14;202;1670;1;1;1;1
540;0;26;1;8;171;20;1133;1972;3;1;1;0
541;0;18;1;5;159;14;1655;1899;14;1;0;1
542;1;19;0;1;118;12;658;1778;6;0;1;1
543;0;5;1;6;182;11;595;891;10;1;0;0
544;1;29;1;3;154;6;150;1623;1;1;1;1
545;1;7;0;5;106;6;1124;1758;14;1;0;1
546;1;7;0;1;99;18;489;565;1;0;1;1
547;1;5;0;9;158;20;647;751;0;0;1;1
548;1;19;0;8;104;15;749;1203;6;1;1;0
549;1;12;0;9;198;4;477;651;7;0;1;1
550;1;3;1;9;131;13;829;1154;7;1;1;1
551;0;13;1;4;195;5;1141;1590;5;1;0;1
552;1;12;0;6;171;4;1096;1152;9;0;1;0
553;1;28;1;3;136;16;612;1108;0;1;0;1
554;0;5;1;6;184;7;1099;1202;6;1;0;1
555;0;14;1;1;104;14;1515;1812;11;1;1;0
556;1;15;0;1;174;7;41;756;3;0;1;0
557;1;26;0;3;165;3;1128;1959;5;1;1;0
558;1;22;1;5;187;1;492;750;2;1;1;1
559;1;15;0;1;170;20;1542;1765;15;1;0;1
560;0;5;0;3;120;13;786;1032;4;1;0;0
561;1;9;1;6;162;6;1272;1316;2;1;1;0
562;0;7;0;2;187;17;656;1451;0;0;0;0
563;1;5;1;8;169;1;399;1360;13;1;1;1
564;0;6;1;9;109;20;771;1829;4;1;1;0
565;1;3;0;1;80;4;567;1802;5;0;0;1
566;1;29;1;1;173;15;1002;1260;4;1;1;0
567;0;5;0;1;174;10;317;540;2;0;0;0
568;0;2;1;8;178;19;1080;1886;1;1;1;1
569;1;25;1;3;171;9;1321;1717;7;1;0;0
570;1;13;1;8;98;4;185;555;4;1;0;1
571;1;13;0;7;199;14;208;1975;13;1;1;1
572;1;5;1;1;163;1;44;757;0;1;1;1
573;0;9;1;3;88;16;598;695;4;1;1;0
574;0;5;0;6;136;2;11;1130;5;1;0;0
575;1;22;1;4;143;14;97;706;1;1;0;1
576;1;27;0;7;93;7;43;1211;1;0;0;0
577;0;5;1;4;97;2;303;701;1;1;0;0
578;1;13;0;8;156;0;645;1680;5;1;1;0
579;0;11;0;6;183;15;415;589;1;1;1;1
580;1;5;0;1;197;5;126;666;9;1;1;1
581;1;29;1;6;130;20;126;1150;1;1;0;0
582;0;21;0;5;148;20;837;1504;16;1;1;0
583;0;5;0;6;193;8;1036;1345;17;1;0;1
584;1;28;0;5;99;14;207;1038;5;1;0;1
585;0;19;0;3;150;14;345;601;2;1;1;0
586;0;5;1;8;84;6;717;1717;2;1;1;0
587;0;13;0;4;128;5;994;1494;3;1;0;1
588;0;12;1;6;119;17;724;737;3;1;0;1
589;1;14;1;6;138;1;890;1980;1;1;0;0
590;0;15;0;3;83;10;440;1730;4;1;1;1
591;1;5;0;5;169;0;432;1219;0;1;0;1
592;1;12;0;1;82;7;2;1152;9;0;0;0
593;1;28;1;2;175;13;123;1735;10;1;0;0
594;1;23;0;9;107;20;568;1267;3;0;0;1
595;0;5;0;3;184;11;299;1239;15;1;1;1
596;1;5;0;7;182;1;559;1573;5;0;0;1
597;0;13;1;5;131;1;268;1505;4;1;0;1
598;1;18;1;2;150;11;79;1186;9;1;0;0
599;1;14;1;7;139;17;797;878;0;1;1;1
600;1;17;1;7;157;17;1153;1688;5;1;0;1
601;1;25;0;2;133;18;520;575;2;1;0;1
602;1;15;0;2;82;8;324;1461;6;0;0;1
603;1;9;1;5;184;4;490;1647;2;1;1;1
604;0;12;0;1;199;1;158;971;14;1;0;0
605;1;5;1;6;133;3;1788;1886;8;1;0;1
606;1;18;1;3;172;2;1162;1794;12;1;1;1
607;0;23;0;9;178;18;508;1047;3;0;1;0
608;0;25;0;7;173;20;783;960;1;0;1;0
609;1;5;0;1;172;20;1634;1937;17;1;1;0
610;0;17;1;1;147;19;487;507;9;1;1;0
611;1;11;0;5;167;9;551;1784;0;0;1;1
612;0;23;0;2;94;1;1816;1869;7;0;1;0
613;1;22;0;2;90;8;46;1288;5;1;1;0
614;0;6;1;6;127;9;12;914;4;1;0;0
615;1;25;0;5;196;19;451;1310;5;1;1;1
616;1;22;1;1;169;16;447;804;4;1;1;0
617;0;16;0;5;111;15;633;1649;5;1;0;0
618;0;13;1;1;183;1;567;579;2;1;0;1
619;0;5;1;5;141;17;346;739;17;1;1;1
620;1;14;0;4;171;7;76;1084;5;1;1;0
621;0;13;0;1;118;19;1444;1735;0;0;0;1
622;0;5;1;2;98;12;685;1352;2;1;0;0
623;1;5;1;2;147;0;565;709;3;1;0;0
624;1;13;0;6;99;12;870;1020;9;1;1;1
625;1;17;0;1;128;13;1032;1822;8;1;0;1
626;0;18;0;1;119;6;661;1584;2;0;1;0
627;1;5;1;2;175;18;237;1531;13;1;0;0
628;0;5;1;8;108;5;352;810;9;1;0;0
629;0;1;0;9;100;7;426;793;8;0;1;0
630;0;22;0;2;119;10;1329;1445;5;1;1;0
631;0;3;1;3;112;9;346;1511;6;1;0;1
632;1;5;1;6;131;6;610;1283;2;1;0;0
633;0;25;1;3;117;4;652;1855;4;1;0;1
634;0;17;0;7;116;4;957;1811;0;1;0;0
635;1;19;0;6;148;15;972;997;3;0;1;0
636;1;24;0;2;138;4;10;613;12;0;1;0
637;1;7;1;9;159;6;282;507;3;1;0;1
638;1;5;0;8;85;13;288;502;5;0;0;1
639;1;25;0;6;158;6;257;1986;2;1;0;0
640;0;13;1;9;174;16;867;1978;1;1;1;0
641;1;21;0;1;155;20;60;1151;5;0;1;1
642;1;2;0;6;154;18;1017;1953;4;0;1;1
643;1;19;1;2;170;6;518;1723;10;1;0;1
644;1;9;1;5;88;14;954;1159;5;1;0;1
645;0;28;0;1;105;10;871;1293;4;0;1;0
646;0;5;1;7;147;4;927;1623;6;1;1;0
647;0;25;0;4;200;0;519;586;18;1;1;1
648;0;27;0;5;141;9;682;862;0;0;1;0
649;1;29;0;6;83;5;491;1527;6;1;1;1
650;1;28;0;5;87;18;137;1154;1;1;1;1
651;0;6;1;1;186;11;1248;1733;10;1;0;1
652;1;22;0;2;113;17;1471;1604;1;0;1;0
653;1;5;1;5;144;9;1156;1252;7;1;0;1
654;0;27;1;6;122;17;766;1263;15;1;0;0
655;0;8;0;5;183;10;1369;1389;14;0;1;1
656;1;29;1;1;92;4;456;1387;0;1;0;0
657;1;27;1;3;127;18;1559;1729;6;1;0;1
658;0;19;0;9;85;6;973;1109;8;1;0;1
659;0;3;1;6;191;9;363;811;7;1;1;0
660;0;27;0;2;168;1;1686;1793;1;1;1;1
661;1;28;0;7;176;17;629;1158;11;0;0;0
662;0;22;0;1;118;10;796;1692;6;1;1;1
663;1;18;0;6;128;5;557;1716;1;1;1;1
664;1;23;1;1;197;18;658;1294;5;1;1;0
665;0;17;1;9;81;15;939;973;14;1;0;0
666;0;27;1;3;92;16;140;512;3;1;0;1
667;1;2;1;8;131;19;580;736;1;1;1;1
668;1;28;1;2;94;0;186;1279;5;1;0;0
669;1;17;1;4;118;16;1375;1474;3;1;0;0
670;1;8;1;9;162;16;487;870;5;1;1;0
671;1;12;1;1;125;1;180;1443;18;1;0;1
672;0;1;1;3;193;6;595;675;0;1;1;1
673;1;7;1;9;172;4;241;926;6;1;1;1
674;1;5;1;8;158;9;19;1496;4;1;1;0
675;0;13;1;1;178;9;1182;1697;6;1;1;1
676;0;9;0;5;114;12;199;867;3;1;0;1
677;0;21;0;9;108;18;659;1318;1;0;0;0
678;1;6;0;5;153;18;356;838;3;0;1;1
679;1;13;1;7;167;2;390;722;3;1;1;1
680;0;1;1;8;182;2;805;1710;0;1;0;0
681;1;2;0;8;118;9;57;891;4;1;0;0
682;0;19;0;6;147;0;1028;1465;0;0;0;0
683;0;9;1;1;85;14;287;655;0;1;1;1
684;0;9;0;1;174;17;1371;1426;9;0;0;1
685;1;5;1;5;153;3;525;1601;11;1;0;1
686;1;22;1;1;181;12;1176;1496;14;1;1;0
687;0;25;1;5;195;15;1364;1516;4;1;0;1
688;0;5;0;9;109;19;701;1156;4;1;0;0
689;0;15;1;1;183;10;1805;1978;8;1;0;0
690;0;16;1;7;101;1;483;1814;0;1;1;0
691;0;28;0;1;176;11;808;1889;6;1;0;0
692;1;12;1;7;135;6;666;1220;1;1;0;0
693;0;24;1;4;197;5;98;1506;5;1;1;0
694;0;3;1;5;115;17;339;1670;3;1;1;0
695;1;5;1;5;111;13;1235;1255;8;1;0;0
696;0;22;1;4;172;6;295;558;6;1;1;1
697;0;5;1;9;111;12;346;682;5;1;0;0
698;1;25;0;1;180;1;116;518;4;0;0;1
699;0;19;0;5;143;5;353;758;11;0;0;0
700;1;21;1;5;199;5;483;1598;4;1;1;1
701;0;23;1;2;198;16;486;1671;0;1;0;0
702;1;9;1;6;102;15;287;695;4;1;1;0
703;0;15;1;9;98;20;871;1484;0;1;1;0
704;0;5;0;3;188;5;846;1701;13;1;1;0
705;1;2;1;9;172;3;744;1211;11;1;0;1
706;1;27;1;8;93;5;138;1042;7;1;0;1
707;0;14;0;4;128;1;1010;1854;3;1;1;1
708;0;28;0;7;186;0;699;766;4;0;1;0
709;1;1;0;2;171;13;501;609;0;1;0;0
710;0;5;1;6;83;18;436;1308;9;1;1;0
711;1;18;0;6;109;19;406;1025;4;0;1;0
712;1;8;0;7;105;7;403;718;0;0;0;0
713;1;29;1;2;196;18;248;1487;4;1;0;0
714;0;28;0;7;112;13;1236;1374;7;1;1;0
715;1;21;1;5;120;19;1247;1338;0;1;0;0
716;0;5;1;4;112;1;198;1045;14;1;1;1
717;1;16;1;8;88;14;1281;1776;11;1;1;0
718;1;5;0;9;83;20;141;808;4;1;1;0
719;0;29;1;1;94;1;1001;1714;1;1;1;0
720;1;26;0;3;107;12;663;1521;9;0;0;1
721;0;24;1;8;110;9;1610;1612;5;1;1;0
722;1;5;0;9;112;9;993;1295;13;0;1;1
723;0;5;1;4;97;17;643;817;7;1;0;1
724;1;26;1;8;141;18;883;985;5;1;1;1
725;0;14;1;1;134;6;392;831;7;1;1;1
726;1;8;1;9;198;5;71;586;10;1;0;0
727;0;17;1;9;197;17;823;1035;3;1;1;1
728;1;5;1;8;86;3;245;1064;2;1;1;0
729;0;29;0;5;130;10;893;1185;4;1;1;1
730;1;6;0;1;109;9;108;751;7;1;1;1
731;0;17;0;8;179;9;801;880;8;0;0;1
732;0;18;0;2;191;19;129;925;13;0;0;0
733;0;17;0;2;200;14;849;1993;12;0;0;0
734;0;5;1;2;193;6;697;924;0;1;1;1
735;1;17;1;5;117;7;1068;1851;14;1;1;0
736;1;16;1;2;181;16;450;623;10;1;1;0
737;0;5;0;4;181;6;242;668;3;1;1;1
738;0;14;1;1;170;10;601;937;4;1;0;1
739;1;15;1;3;89;8;45;517;0;1;0;1
740;1;9;1;7;95;8;1243;1928;3;1;1;1
741;1;26;1;9;112;12;156;1289;3;1;0;0
742;1;27;1;1;146;3;81;630;6;1;1;1
743;0;1;1;4;162;7;93;1644;7;1;0;0
744;1;24;0;9;157;6;945;1015;10;1;0;0
745;0;5;0;6;130;16;19;769;1;1;1;1
746;1;5;0;8;145;16;217;1159;0;0;0;0
747;0;21;1;7;137;15;1526;1805;0;1;0;0
748;1;19;1;5;159;3;303;779;4;1;0;0
749;0;9;1;4;91;9;272;1317;5;1;0;1
750;1;5;0;1;148;20;539;665;1;0;0;0
751;0;6;1;8;111;20;169;876;3;1;1;1
752;0;13;0;7;117;0;599;750;9;0;1;1
753;1;29;0;1;185;6;446;1573;1;1;0;0
754;0;2;0;7;119;3;460;1733;0;1;0;0
755;1;23;1;1;95;0;1094;1518;1;1;1;0
756;1;26;0;4;194;8;1096;1683;5;0;1;0
757;0;6;1;8;121;12;249;1541;8;1;0;0
758;0;16;1;5;143;14;287;1791;0;1;1;0
759;1;14;0;1;139;17;181;1760;5;0;0;1
760;0;3;0;6;178;18;995;1215;11;1;1;1
761;0;17;0;9;173;6;186;1210;6;1;1;1
762;0;11;0;4;103;9;35;757;11;1;1;1
763;1;6;1;4;90;14;128;657;2;1;0;1
764;1;8;0;5;189;4;196;802;7;0;1;0
765;0;5;1;1;85;0;35;1706;13;1;0;1
766;1;9;0;6;163;17;769;1669;7;0;0;0
767;0;9;1;6;172;5;1455;1670;7;1;0;0
768;0;23;0;7;108;12;36;726;3;0;1;1
769;0;26;0;6;133;20;1009;1222;16;0;0;1
770;1;2;1;5;191;11;495;1668;2;1;0;1
771;1;13;0;1;129;15;875;1760;15;0;1;0
772;0;17;0;1;107;19;59;553;7;1;0;0
773;1;26;1;2;129;2;550;1248;1;1;1;0
774;1;28;1;4;148;13;509;544;2;1;1;1
775;0;21;1;4;83;16;351;592;1;1;1;1
776;0;21;0;3;93;0;481;536;13;0;1;0
777;0;5;1;9;90;11;57;516;6;1;1;1
778;1;5;0;5;159;10;74;1485;10;1;1;1
779;1;25;1;4;194;7;588;1125;5;1;1;1
780;0;5;0;1;84;1;556;1512;7;0;1;1
781;0;8;1;2;108;7;757;1962;5;1;1;0
782;0;28;1;6;94;3;1023;1676;1;1;0;1
783;0;16;1;1;85;15;588;1353;4;1;0;0
784;0;14;0;1;182;10;861;1131;0;1;0;1
785;1;12;1;8;101;19;159;579;3;1;1;1
786;1;21;0;3;173;12;35;785;14;1;1;1
787;0;11;1;4;199;2;349;1910;13;1;0;1
788;1;9;1;5;82;12;667;1680;4;1;0;1
789;1;2;1;7;135;12;527;889;3;1;1;0
790;0;18;1;9;86;18;135;576;8;1;0;0
791;0;16;0;1;166;1;318;1810;7;1;0;0
792;0;1;1;1;144;4;579;896;8;1;1;1
793;0;11;0;4;114;4;762;1425;3;0;0;1
794;1;22;1;3;95;9;5;1359;13;1;1;0
795;0;11;1;4;107;16;1768;1812;4;1;0;0
796;0;5;1;5;152;6;841;994;2;1;0;0
797;1;5;0;2;103;16;258;1642;6;0;0;0
798;1;9;0;1;119;1;211;555;4;1;0;0
799;1;18;0;5;100;8;650;922;0;1;1;1
800;0;7;1;4;108;20;493;681;4;1;0;0
801;0;1;0;2;154;6;1019;1246;1;1;1;0
802;0;25;0;4;152;11;110;1981;8;0;0;0
803;0;5;0;8;121;19;892;1470;12;0;1;1
804;1;18;0;9;188;11;555;635;0;0;0;1
805;1;16;0;8;187;8;179;1137;2;0;0;0
806;1;24;0;6;130;9;4;1936;0;1;1;0
807;1;24;0;5;192;5;669;700;6;1;0;1
808;0;8;0;6;145;16;345;1044;0;0;1;0
809;0;28;1;2;99;5;563;1539;1;1;0;0
810;1;29;0;1;143;0;381;535;5;0;1;1
811;0;5;0;4;185;16;444;1764;7;0;0;1
812;1;23;1;8;163;11;48;1005;11;1;0;1
813;1;24;1;6;83;8;221;648;12;1;0;1
814;1;23;0;4;121;8;1260;1634;4;1;0;0
815;0;5;0;7;144;0;486;1854;7;0;0;1
816;1;11;0;2;163;11;615;1825;7;1;0;1
817;1;28;0;9;112;18;638;721;2;1;1;1
818;1;5;1;7;112;7;809;824;3;1;0;0
819;0;8;0;8;116;20;1114;1350;2;0;1;1
820;1;13;1;1;153;15;0;883;6;1;1;0
821;0;21;1;7;162;3;346;514;0;1;0;1
822;1;5;1;4;116;9;900;1219;15;1;0;1
823;0;5;1;6;157;20;319;1406;0;1;0;0
824;0;2;0;2;105;8;102;1609;0;1;1;0
825;1;16;1;1;180;6;362;1606;3;1;0;1
826;0;24;1;7;162;16;1228;1975;4;1;1;1
827;0;14;1;5;184;10;416;523;2;1;1;1
828;1;26;0;5;83;17;238;1402;2;1;0;0
829;0;19;0;8;128;17;793;1537;0;0;1;0
830;1;29;0;1;145;15;670;1557;8;0;1;1
831;0;13;1;4;198;13;1445;1934;2;1;1;1
832;0;21;1;5;127;17;973;1546;2;1;1;1
833;1;3;0;6;111;8;806;861;0;1;0;0
834;1;24;0;7;110;3;900;1984;2;1;1;0
835;0;13;1;4;139;16;98;643;4;1;0;0
836;0;6;0;5;175;12;296;585;2;1;0;0
837;1;7;0;9;86;18;763;865;9;1;1;1
838;0;13;0;5;151;3;313;744;2;0;1;0
839;1;17;0;4;102;2;1354;1418;5;1;1;0
840;0;27;1;5;100;0;253;1364;8;1;0;0
841;1;5;0;7;123;7;1390;1896;5;1;0;0
842;1;7;0;5;134;16;700;727;0;0;0;1
843;0;13;1;5;141;16;663;1813;10;1;0;0
844;0;2;1;8;132;16;218;1123;4;1;1;1
845;1;24;0;7;81;7;142;1160;8;0;0;1
846;0;28;1;5;155;14;169;1784;3;1;1;0
847;1;29;0;9;145;12;67;1247;0;0;0;1
848;1;11;0;4;106;12;426;659;0;1;0;0
849;1;22;1;7;83;5;442;1905;10;1;0;1
850;0;15;0;2;146;13;764;1521;1;0;1;0
851;0;5;1;8;144;3;235;1310;7;1;1;0
852;0;8;1;6;198;7;1102;1442;4;1;0;1
853;1;5;0;7;183;16;9;1562;9;0;0;1
854;1;5;0;5;92;3;793;1021;4;0;1;0
855;0;25;0;7;196;15;1014;1131;11;1;1;1
856;0;5;1;5;142;2;566;695;13;1;0;1
857;0;16;0;6;187;4;522;818;3;1;1;1
858;1;5;1;9;144;14;588;1414;10;1;0;0
859;0;5;0;1;105;5;605;722;1;0;1;1
860;1;23;1;9;156;14;1241;1367;3;1;1;0
861;0;21;0;5;132;6;1044;1663;5;1;0;1
862;0;11;0;9;146;4;269;527;5;1;1;0
863;1;5;1;1;153;10;715;993;9;1;0;1
864;1;5;1;3;149;12;165;532;0;1;1;0
865;0;22;1;3;174;10;91;628;0;1;0;0
866;1;6;0;3;122;19;1373;1572;8;0;1;0
867;0;16;1;1;124;16;520;566;8;1;1;0
868;0;5;1;9;127;3;185;807;0;1;1;1
869;0;14;0;5;188;15;573;584;4;0;1;1
870;0;25;1;3;166;11;76;637;2;1;1;0
871;0;25;1;6;162;11;582;1212;4;1;1;1
872;1;14;1;7;164;14;772;1766;3;1;0;0
873;1;16;0;6;199;13;883;1750;9;1;1;1
874;0;5;1;3;108;13;1573;1962;7;1;0;1
875;0;11;1;2;85;1;118;722;17;1;1;1
876;1;26;1;8;124;3;153;538;15;1;0;0
877;1;2;1;7;127;0;193;1134;1;1;0;1
878;1;23;1;5;119;3;727;796;10;1;0;1
879;1;26;1;3;101;6;686;716;3;1;0;0
880;1;5;0;1;92;9;670;1025;12;0;1;1
881;1;19;1;7;138;5;108;1238;0;1;1;0
882;0;27;0;4;161;20;45;1634;1;1;1;0
883;1;18;0;4;199;20;532;1273;6;0;0;1
884;0;7;0;8;136;14;666;1372;10;1;1;0
885;1;23;0;9;196;6;1039;1602;7;1;1;0
886;0;5;0;6;129;15;1591;1750;7;1;1;0
887;1;3;1;6;136;13;15;1719;1;1;1;0
888;0;12;1;1;162;3;1106;1692;4;1;0;1
889;0;11;1;5;139;16;952;1713;4;1;1;1
890;1;29;0;3;146;19;9;555;2;1;0;1
891;0;24;0;7;168;18;157;1512;11;1;0;0
892;0;27;0;7;105;11;1318;1351;15;0;1;1
893;0;18;0;9;86;5;523;1699;2;0;1;0
894;0;6;1;7;166;9;476;1382;3;1;1;0
895;1;15;1;5;175;19;525;1419;1;1;1;0
896;0;5;0;2;103;10;282;1051;0;0;0;0
897;1;29;1;5;197;19;902;1451;3;1;1;0
898;1;7;0;4;161;14;506;799;18;1;0;1
899;1;14;0;2;91;2;220;759;0;1;1;1
900;0;6;0;8;83;13;635;1112;3;1;1;0
901;0;21;0;1;189;6;530;1203;4;0;1;0
902;1;29;0;2;130;11;1516;1556;6;0;0;0
903;0;24;0;9;81;1;748;832;10;0;1;1
904;1;14;0;4;184;20;436;1653;1;0;0;0
905;0;26;1;4;115;10;1165;1540;11;1;1;1
906;0;5;0;5;156;3;419;1806;7;0;1;0
907;1;12;0;2;194;11;39;1852;4;1;0;0
908;1;26;1;5;162;12;49;1146;5;1;1;1
909;0;26;1;5;87;20;1019;1535;5;1;1;0
910;0;21;0;1;95;7;6;1089;1;0;1;0
911;0;29;1;3;100;3;804;992;4;1;0;0
912;1;15;0;1;175;17;555;714;2;1;1;1
913;0;28;0;1;174;12;748;1840;1;1;1;1
914;1;5;1;7;129;18;377;1970;2;1;0;1
915;1;23;1;9;180;17;673;1135;0;1;0;1
916;1;9;0;1;182;7;130;1030;14;0;1;1
917;0;5;0;3;119;3;762;1643;5;1;0;0
918;1;15;0;7;99;12;214;843;2;0;1;1
919;1;19;1;2;159;18;1216;1847;4;1;0;1
920;1;26;0;6;168;2;629;1509;1;0;0;0
921;1;28;0;1;169;20;135;1109;12;1;1;1
922;1;14;1;5;107;17;625;1346;5;1;1;0
923;1;29;1;3;152;10;1041;1280;6;1;1;1
924;1;5;1;4;113;2;367;968;2;1;1;1
925;1;9;0;1;94;1;1117;1667;0;1;0;1
926;1;1;1;1;200;20;1068;1577;5;1;0;1
927;1;9;0;9;199;0;464;868;14;1;1;1
928;1;1;0;7;128;14;349;541;10;0;0;0
929;1;17;1;7;183;20;148;721;2;1;0;1
930;0;27;0;2;81;4;139;1660;0;1;0;0
931;0;5;0;8;155;2;875;1362;7;1;0;1
932;0;22;0;4;166;13;527;825;8;1;0;1
933;0;14;1;7;115;6;689;1628;11;1;1;0
934;1;5;1;5;149;0;405;727;2;1;1;1
935;1;5;0;8;107;10;1345;1514;3;0;1;0
936;1;1;1;9;154;5;75;655;1;1;1;0
937;1;1;1;1;110;11;1611;1923;14;1;0;0
938;1;24;0;6;173;7;870;1026;9;0;0;1
939;1;2;1;6;81;15;955;1845;0;1;0;1
940;1;22;0;3;179;16;291;1592;0;0;0;1
941;0;14;1;2;122;10;1907;1911;12;1;0;0
942;1;11;1;1;101;7;824;1052;13;1;1;0
943;0;24;0;7;104;1;999;1695;3;1;1;0
944;1;5;1;7;183;2;114;628;5;1;0;1
945;1;5;1;8;181;17;562;829;3;1;0;0
946;0;26;1;3;115;4;724;1175;7;1;0;1
947;1;17;0;6;124;2;483;1045;4;1;1;0
948;0;21;0;8;97;14;137;792;2;1;1;0
949;0;27;0;7;83;19;727;1979;9;1;0;1
950;0;12;1;5;82;15;1001;1158;1;1;1;0
951;0;16;1;1;91;7;101;718;7;1;1;0
952;0;6;0;2;141;13;487;517;11;0;0;1
953;0;29;0;9;154;10;711;750;6;0;0;0
954;0;25;1;6;86;19;910;1097;6;1;0;1
955;0;24;0;1;135;13;1337;1544;6;1;0;1
956;1;13;1;4;158;17;518;1357;5;1;0;0
957;1;15;1;8;133;6;919;1782;7;1;0;1
958;0;29;1;7;183;19;578;1726;2;1;1;0
959;1;9;0;4;101;11;876;880;0;1;0;1
960;1;16;0;9;147;3;98;674;6;0;0;1
961;1;23;1;4;153;3;1714;1895;4;1;1;1
962;1;5;1;9;134;10;273;1814;5;1;0;0
963;1;13;0;1;150;11;612;1325;10;1;1;1
964;0;26;0;8;157;6;1315;1804;6;0;1;1
965;0;13;1;9;165;12;1653;1967;2;1;1;1
966;1;26;1;3;113;8;1409;1679;2;1;1;0
967;0;27;0;1;187;4;975;1028;8;1;0;0
968;1;26;1;3;183;14;762;1596;7;1;1;1
969;1;6;1;5;111;17;7;940;9;1;1;0
970;0;9;0;2;119;18;70;502;8;1;1;0
971;1;21;1;1;116;12;170;1028;3;1;1;0
972;0;11;1;1;141;11;93;560;4;1;1;0
973;1;5;0;6;125;7;546;1223;3;1;0;0
974;1;5;0;2;169;4;841;1803;0;1;0;1
975;0;1;0;9;145;14;1080;1883;2;1;1;0
976;1;16;0;3;154;14;665;1790;2;0;1;1
977;0;5;1;7;116;0;300;501;2;1;1;0
978;1;21;0;1;127;5;280;1171;6;1;0;0
979;0;5;0;8;197;10;7;719;2;1;0;1
980;0;5;0;4;141;12;499;1029;2;1;1;0
981;0;18;0;5;197;4;1252;1284;2;0;1;1
982;0;26;1;1;132;13;349;833;6;1;1;1
983;1;5;0;2;182;7;1603;1837;4;1;0;1
984;0;16;1;7;156;16;1196;1666;3;1;1;0
985;1;5;1;1;97;18;855;1199;4;1;1;0
986;1;21;0;3;143;17;1074;1885;2;1;1;0
987;0;26;0;5;133;2;516;767;14;0;1;0
988;0;19;1;7;173;12;410;1021;0;1;1;0
989;1;13;0;7;99;4;206;936;7;1;0;0
990;1;19;1;1;136;11;1257;1597;4;1;1;0
991;0;12;0;8;162;11;246;932;1;1;1;1
992;1;26;0;6;174;20;57;1169;6;1;1;1
993;0;5;1;9;99;0;1019;1698;8;1;0;1
994;1;27;1;4;165;17;555;1290;6;1;1;1
995;1;14;0;8;139;0;265;886;5;1;1;1
